Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
280000 	306.610299	0.000000	56.773915	-107.845790	0.000000	0.000000	0.000000	-25.398942	-54.069910	0.000000	-49.864444	-30435.078581	0.000000	0.000000	0.000000	0.000000	-30308.873454
280000 	306.610299	0.000000	56.773915	-107.845790	0.000000	0.000000	0.000000	-25.398942	-54.069910	0.000000	-49.864444	-30435.078581	0.000000	0.000000	0.000000	0.000000	-30308.873454
284000 	281.605523	0.000000	35.937042	-111.297657	0.000000	0.000000	0.000000	-19.602453	-55.844012	0.000000	-53.630799	-30326.407370	0.000000	0.000000	0.000000	0.000000	-30249.239725
284000 	281.605523	0.000000	35.937042	-111.297657	0.000000	0.000000	0.000000	-19.602453	-55.844012	0.000000	-53.630799	-30326.407370	0.000000	0.000000	0.000000	0.000000	-30249.239725
288000 	405.019432	0.000000	57.276328	-114.962515	0.000000	0.000000	0.000000	-21.225280	-54.517141	0.000000	-73.937373	-32102.305757	0.000000	0.000000	0.000000	0.000000	-31904.652306
288000 	405.019432	0.000000	57.276328	-114.962515	0.000000	0.000000	0.000000	-21.225280	-54.517141	0.000000	-73.937373	-32102.305757	0.000000	0.000000	0.000000	0.000000	-31904.652306
292000 	263.811803	0.000000	60.267876	-114.130564	0.000000	0.000000	0.000000	-20.709463	-55.295693	0.000000	-59.110856	-31458.450719	0.000000	0.000000	0.000000	0.000000	-31383.617616
292000 	263.811803	0.000000	60.267876	-114.130564	0.000000	0.000000	0.000000	-20.709463	-55.295693	0.000000	-59.110856	-31458.450719	0.000000	0.000000	0.000000	0.000000	-31383.617616
296000 	285.592989	0.000000	61.966217	-119.643517	0.000000	0.000000	0.000000	-19.910445	-56.188143	0.000000	-61.416916	-31649.582002	0.000000	0.000000	0.000000	0.000000	-31559.181816
296000 	285.592989	0.000000	61.966217	-119.643517	0.000000	0.000000	0.000000	-19.910445	-56.188143	0.000000	-61.416916	-31649.582002	0.000000	0.000000	0.000000	0.000000	-31559.181816
300000 	276.424626	0.000000	49.808515	-117.087694	0.000000	0.000000	0.000000	-24.420978	-54.796732	0.000000	-62.330063	-31686.626551	0.000000	0.000000	0.000000	0.000000	-31619.028877
300000 	276.424626	0.000000	49.808515	-117.087694	0.000000	0.000000	0.000000	-24.420978	-54.796732	0.000000	-62.330063	-31686.626551	0.000000	0.000000	0.000000	0.000000	-31619.028877
304000 	311.367849	0.000000	48.299907	-115.768024	0.000000	0.000000	0.000000	-19.656661	-56.086471	0.000000	-64.917730	-31741.990954	0.000000	0.000000	0.000000	0.000000	-31638.752083
304000 	311.367849	0.000000	48.299907	-115.768024	0.000000	0.000000	0.000000	-19.656661	-56.086471	0.000000	-64.917730	-31741.990954	0.000000	0.000000	0.000000	0.000000	-31638.752083
308000 	315.661558	0.000000	55.179026	-107.753285	0.000000	0.000000	0.000000	-10.340391	-55.571121	0.000000	-53.137552	-30747.852560	0.000000	0.000000	0.000000	0.000000	-30603.814324
308000 	315.661558	0.000000	55.179026	-107.753285	0.000000	0.000000	0.000000	-10.340391	-55.571121	0.000000	-53.137552	-30747.852560	0.000000	0.000000	0.000000	0.000000	-30603.814324
312000 	286.371166	0.000000	58.770844	-106.282471	0.000000	0.000000	0.000000	-8.735868	-54.461715	0.000000	-56.397746	-31570.880397	0.000000	0.000000	0.000000	0.000000	-31451.616188
312000 	286.371166	0.000000	58.770844	-106.282471	0.000000	0.000000	0.000000	-8.735868	-54.461715	0.000000	-56.397746	-31570.880397	0.000000	0.000000	0.000000	0.000000	-31451.616188
316000 	329.216168	0.000000	60.871433	-117.757025	0.000000	0.000000	0.000000	-15.532982	-55.442063	0.000000	-51.268384	-30840.771856	0.000000	0.000000	0.000000	0.000000	-30690.684709
316000 	329.216168	0.000000	60.871433	-117.757025	0.000000	0.000000	0.000000	-15.532982	-55.442063	0.000000	-51.268384	-30840.771856	0.000000	0.000000	0.000000	0.000000	-30690.684709
320000 	333.346099	0.000000	60.135925	-115.433950	0.000000	0.000000	0.000000	-23.653151	-55.534851	0.000000	-68.225057	-31432.313273	0.000000	0.000000	0.000000	0.000000	-31301.678257
320000 	333.346099	0.000000	60.135925	-115.433950	0.000000	0.000000	0.000000	-23.653151	-55.534851	0.000000	-68.225057	-31432.313273	0.000000	0.000000	0.000000	0.000000	-31301.678257
324000 	218.654355	0.000000	40.804957	-117.945362	0.000000	0.000000	0.000000	-21.337155	-55.290760	0.000000	-71.281252	-32836.860713	0.000000	0.000000	0.000000	0.000000	-32843.255930
324000 	218.654355	0.000000	40.804957	-117.945362	0.000000	0.000000	0.000000	-21.337155	-55.290760	0.000000	-71.281252	-32836.860713	0.000000	0.000000	0.000000	0.000000	-32843.255930
328000 	264.686405	0.000000	48.659114	-111.642139	0.000000	0.000000	0.000000	-20.923177	-55.987237	0.000000	-64.255780	-31849.790726	0.000000	0.000000	0.000000	0.000000	-31789.253539
328000 	264.686405	0.000000	48.659114	-111.642139	0.000000	0.000000	0.000000	-20.923177	-55.987237	0.000000	-64.255780	-31849.790726	0.000000	0.000000	0.000000	0.000000	-31789.253539
332000 	295.489543	0.000000	58.086577	-119.751646	0.000000	0.000000	0.000000	-21.919674	-55.670766	0.000000	-64.003949	-31904.648572	0.000000	0.000000	0.000000	0.000000	-31812.418486
332000 	295.489543	0.000000	58.086577	-119.751646	0.000000	0.000000	0.000000	-21.919674	-55.670766	0.000000	-64.003949	-31904.648572	0.000000	0.000000	0.000000	0.000000	-31812.418486
336000 	262.194643	0.000000	45.188197	-122.888946	0.000000	0.000000	0.000000	-11.369198	-54.391492	0.000000	-60.120989	-31282.778017	0.000000	0.000000	0.000000	0.000000	-31224.165802
336000 	262.194643	0.000000	45.188197	-122.888946	0.000000	0.000000	0.000000	-11.369198	-54.391492	0.000000	-60.120989	-31282.778017	0.000000	0.000000	0.000000	0.000000	-31224.165802
340000 	346.730107	0.000000	51.814273	-106.554764	0.000000	0.000000	0.000000	-10.983266	-55.568669	0.000000	-59.426915	-31002.163836	0.000000	0.000000	0.000000	0.000000	-30836.153070
340000 	346.730107	0.000000	51.814273	-106.554764	0.000000	0.000000	0.000000	-10.983266	-55.568669	0.000000	-59.426915	-31002.163836	0.000000	0.000000	0.000000	0.000000	-30836.153070
344000 	352.381635	0.000000	60.523658	-108.632705	0.000000	0.000000	0.000000	-16.933217	-56.239290	0.000000	-76.172138	-31466.910950	0.000000	0.000000	0.000000	0.000000	-31311.983007
344000 	352.381635	0.000000	60.523658	-108.632705	0.000000	0.000000	0.000000	-16.933217	-56.239290	0.000000	-76.172138	-31466.910950	0.000000	0.000000	0.000000	0.000000	-31311.983007
348000 	312.249846	0.000000	53.864568	-117.825881	0.000000	0.000000	0.000000	-15.961283	-55.012043	0.000000	-65.948138	-31643.138612	0.000000	0.000000	0.000000	0.000000	-31531.771542
348000 	312.249846	0.000000	53.864568	-117.825881	0.000000	0.000000	0.000000	-15.961283	-55.012043	0.000000	-65.948138	-31643.138612	0.000000	0.000000	0.000000	0.000000	-31531.771542
352000 	287.897882	0.000000	48.973997	-113.755381	0.000000	0.000000	0.000000	-20.320960	-56.454455	0.000000	-62.830938	-31637.071375	0.000000	0.000000	0.000000	0.000000	-31553.561230
352000 	287.897882	0.000000	48.973997	-113.755381	0.000000	0.000000	0.000000	-20.320960	-56.454455	0.000000	-62.830938	-31637.071375	0.000000	0.000000	0.000000	0.000000	-31553.561230
356000 	387.776368	0.000000	59.513005	-120.552108	0.000000	0.000000	0.000000	-15.266732	-55.612998	0.000000	-63.574282	-31749.494338	0.000000	0.000000	0.000000	0.000000	-31557.211086
356000 	387.776368	0.000000	59.513005	-120.552108	0.000000	0.000000	0.000000	-15.266732	-55.612998	0.000000	-63.574282	-31749.494338	0.000000	0.000000	0.000000	0.000000	-31557.211086
360000 	351.716462	0.000000	57.544758	-119.181812	0.000000	0.000000	0.000000	-6.823345	-54.633296	0.000000	-52.069062	-30513.476872	0.000000	0.000000	0.000000	0.000000	-30336.923167
360000 	351.716462	0.000000	57.544758	-119.181812	0.000000	0.000000	0.000000	-6.823345	-54.633296	0.000000	-52.069062	-30513.476872	0.000000	0.000000	0.000000	0.000000	-30336.923167
364000 	325.160492	0.000000	53.771077	-110.453702	0.000000	0.000000	0.000000	-11.348653	-55.098569	0.000000	-66.143548	-31393.575499	0.000000	0.000000	0.000000	0.000000	-31257.688401
364000 	325.160492	0.000000	53.771077	-110.453702	0.000000	0.000000	0.000000	-11.348653	-55.098569	0.000000	-66.143548	-31393.575499	0.000000	0.000000	0.000000	0.000000	-31257.688401
368000 	252.868919	0.000000	50.917076	-105.080011	0.000000	0.000000	0.000000	-12.171783	-55.478492	0.000000	-55.407840	-30953.314818	0.000000	0.000000	0.000000	0.000000	-30877.666949
368000 	252.868919	0.000000	50.917076	-105.080011	0.000000	0.000000	0.000000	-12.171783	-55.478492	0.000000	-55.407840	-30953.314818	0.000000	0.000000	0.000000	0.000000	-30877.666949
372000 	255.648146	0.000000	48.310193	-116.809752	0.000000	0.000000	0.000000	-15.781163	-54.820613	0.000000	-69.101103	-30673.217423	0.000000	0.000000	0.000000	0.000000	-30625.771715
372000 	255.648146	0.000000	48.310193	-116.809752	0.000000	0.000000	0.000000	-15.781163	-54.820613	0.000000	-69.101103	-30673.217423	0.000000	0.000000	0.000000	0.000000	-30625.771715
376000 	334.094623	0.000000	54.387546	-115.216738	0.000000	0.000000	0.000000	-16.242177	-53.831844	0.000000	-77.077779	-31687.287617	0.000000	0.000000	0.000000	0.000000	-31561.173985
376000 	334.094623	0.000000	54.387546	-115.216738	0.000000	0.000000	0.000000	-16.242177	-53.831844	0.000000	-77.077779	-31687.287617	0.000000	0.000000	0.000000	0.000000	-31561.173985
380000 	317.009167	0.000000	45.211181	-104.191338	0.000000	0.000000	0.000000	-18.310542	-56.224426	0.000000	-82.108552	-31504.228562	0.000000	0.000000	0.000000	0.000000	-31402.843071
380000 	317.009167	0.000000	45.211181	-104.191338	0.000000	0.000000	0.000000	-18.310542	-56.224426	0.000000	-82.108552	-31504.228562	0.000000	0.000000	0.000000	0.000000	-31402.843071
384000 	267.079073	0.000000	47.664273	-107.147303	0.000000	0.000000	0.000000	-18.046851	-54.351011	0.000000	-81.817328	-31777.854067	0.000000	0.000000	0.000000	0.000000	-31724.473213
384000 	267.079073	0.000000	47.664273	-107.147303	0.000000	0.000000	0.000000	-18.046851	-54.351011	0.000000	-81.817328	-31777.854067	0.000000	0.000000	0.000000	0.000000	-31724.473213
388000 	258.909807	0.000000	44.460426	-118.039721	0.000000	0.000000	0.000000	-17.722224	-55.526888	0.000000	-71.808954	-31777.332826	0.000000	0.000000	0.000000	0.000000	-31737.060380
388000 	258.909807	0.000000	44.460426	-118.039721	0.000000	0.000000	0.000000	-17.722224	-55.526888	0.000000	-71.808954	-31777.332826	0.000000	0.000000	0.000000	0.000000	-31737.060380
392000 	252.633606	0.000000	42.966782	-113.950866	0.000000	0.000000	0.000000	-13.224443	-54.702456	0.000000	-87.864078	-32523.836840	0.000000	0.000000	0.000000	0.000000	-32497.978295
392000 	252.633606	0.000000	42.966782	-113.950866	0.000000	0.000000	0.000000	-13.224443	-54.702456	0.000000	-87.864078	-32523.836840	0.000000	0.000000	0.000000	0.000000	-32497.978295
396000 	341.514589	0.000000	55.093543	-120.575830	0.000000	0.000000	0.000000	-20.464109	-55.734500	0.000000	-80.715606	-31597.102364	0.000000	0.000000	0.000000	0.000000	-31477.984276
396000 	341.514589	0.000000	55.093543	-120.575830	0.000000	0.000000	0.000000	-20.464109	-55.734500	0.000000	-80.715606	-31597.102364	0.000000	0.000000	0.000000	0.000000	-31477.984276
400000 	319.796310	0.000000	66.689189	-116.450043	0.000000	0.000000	0.000000	-20.123113	-55.194091	0.000000	-82.361499	-31928.845121	0.000000	0.000000	0.000000	0.000000	-31816.488367
400000 	319.796310	0.000000	66.689189	-116.450043	0.000000	0.000000	0.000000	-20.123113	-55.194091	0.000000	-82.361499	-31928.845121	0.000000	0.000000	0.000000	0.000000	-31816.488367
404000 	286.930233	0.000000	41.893511	-111.950233	0.000000	0.000000	0.000000	-18.446360	-55.685949	0.000000	-73.136844	-30351.855561	0.000000	0.000000	0.000000	0.000000	-30282.251203
404000 	286.930233	0.000000	41.893511	-111.950233	0.000000	0.000000	0.000000	-18.446360	-55.685949	0.000000	-73.136844	-30351.855561	0.000000	0.000000	0.000000	0.000000	-30282.251203
408000 	266.884742	0.000000	41.704312	-107.369248	0.000000	0.000000	0.000000	-10.299915	-55.378162	0.000000	-60.219644	-31477.107619	0.000000	0.000000	0.000000	0.000000	-31401.785534
408000 	266.884742	0.000000	41.704312	-107.369248	0.000000	0.000000	0.000000	-10.299915	-55.378162	0.000000	-60.219644	-31477.107619	0.000000	0.000000	0.000000	0.000000	-31401.785534
412000 	331.202826	0.000000	53.705443	-114.627823	0.000000	0.000000	0.000000	-16.438522	-55.655056	0.000000	-60.986639	-32248.718012	0.000000	0.000000	0.000000	0.000000	-32111.517783
412000 	331.202826	0.000000	53.705443	-114.627823	0.000000	0.000000	0.000000	-16.438522	-55.655056	0.000000	-60.986639	-32248.718012	0.000000	0.000000	0.000000	0.000000	-32111.517783
416000 	236.635385	0.000000	53.826815	-116.156274	0.000000	0.000000	0.000000	-14.485055	-55.356387	0.000000	-54.420244	-31200.910074	0.000000	0.000000	0.000000	0.000000	-31150.865834
416000 	236.635385	0.000000	53.826815	-116.156274	0.000000	0.000000	0.000000	-14.485055	-55.356387	0.000000	-54.420244	-31200.910074	0.000000	0.000000	0.000000	0.000000	-31150.865834
420000 	270.774603	0.000000	47.544991	-108.887135	0.000000	0.000000	0.000000	-13.469096	-54.611334	0.000000	-59.037065	-31392.761868	0.000000	0.000000	0.000000	0.000000	-31310.446904
420000 	270.774603	0.000000	47.544991	-108.887135	0.000000	0.000000	0.000000	-13.469096	-54.611334	0.000000	-59.037065	-31392.761868	0.000000	0.000000	0.000000	0.000000	-31310.446904
424000 	247.197225	0.000000	41.634169	-112.821373	0.000000	0.000000	0.000000	-10.548660	-54.949493	0.000000	-58.557367	-30011.469080	0.000000	0.000000	0.000000	0.000000	-29959.514579
424000 	247.197225	0.000000	41.634169	-112.821373	0.000000	0.000000	0.000000	-10.548660	-54.949493	0.000000	-58.557367	-30011.469080	0.000000	0.000000	0.000000	0.000000	-29959.514579
428000 	300.749904	0.000000	49.459218	-108.800271	0.000000	0.000000	0.000000	-18.036203	-55.471360	0.000000	-65.996838	-31314.104981	0.000000	0.000000	0.000000	0.000000	-31212.200532
428000 	300.749904	0.000000	49.459218	-108.800271	0.000000	0.000000	0.000000	-18.036203	-55.471360	0.000000	-65.996838	-31314.104981	0.000000	0.000000	0.000000	0.000000	-31212.200532
432000 	323.360509	0.000000	52.761268	-110.472539	0.000000	0.000000	0.000000	-10.930389	-54.841019	0.000000	-65.871430	-31091.369420	0.000000	0.000000	0.000000	0.000000	-30957.363020
432000 	323.360509	0.000000	52.761268	-110.472539	0.000000	0.000000	0.000000	-10.930389	-54.841019	0.000000	-65.871430	-31091.369420	0.000000	0.000000	0.000000	0.000000	-30957.363020
436000 	266.350321	0.000000	53.719337	-110.913053	0.000000	0.000000	0.000000	-17.014007	-54.778325	0.000000	-79.950081	-31319.958890	0.000000	0.000000	0.000000	0.000000	-31262.544698
436000 	266.350321	0.000000	53.719337	-110.913053	0.000000	0.000000	0.000000	-17.014007	-54.778325	0.000000	-79.950081	-31319.958890	0.000000	0.000000	0.000000	0.000000	-31262.544698
440000 	328.507529	0.000000	49.977153	-105.220047	0.000000	0.000000	0.000000	-13.661479	-53.790399	0.000000	-63.227377	-30918.651205	0.000000	0.000000	0.000000	0.000000	-30776.065823
440000 	328.507529	0.000000	49.977153	-105.220047	0.000000	0.000000	0.000000	-13.661479	-53.790399	0.000000	-63.227377	-30918.651205	0.000000	0.000000	0.000000	0.000000	-30776.065823
444000 	255.341329	0.000000	50.711046	-115.418921	0.000000	0.000000	0.000000	-23.647191	-55.911626	0.000000	-69.763363	-30948.216717	0.000000	0.000000	0.000000	0.000000	-30906.905442
444000 	255.341329	0.000000	50.711046	-115.418921	0.000000	0.000000	0.000000	-23.647191	-55.911626	0.000000	-69.763363	-30948.216717	0.000000	0.000000	0.000000	0.000000	-30906.905442
448000 	260.069164	0.000000	49.007580	-120.231873	0.000000	0.000000	0.000000	-15.794587	-54.412311	0.000000	-75.900725	-32549.075364	0.000000	0.000000	0.000000	0.000000	-32506.338116
448000 	260.069164	0.000000	49.007580	-120.231873	0.000000	0.000000	0.000000	-15.794587	-54.412311	0.000000	-75.900725	-32549.075364	0.000000	0.000000	0.000000	0.000000	-32506.338116
452000 	242.764220	0.000000	55.242536	-110.417748	0.000000	0.000000	0.000000	-20.353669	-54.277382	0.000000	-76.780569	-31328.111435	0.000000	0.000000	0.000000	0.000000	-31291.934046
452000 	242.764220	0.000000	55.242536	-110.417748	0.000000	0.000000	0.000000	-20.353669	-54.277382	0.000000	-76.780569	-31328.111435	0.000000	0.000000	0.000000	0.000000	-31291.934046
456000 	328.433330	0.000000	33.971192	-115.422784	0.000000	0.000000	0.000000	-12.291324	-55.229116	0.000000	-77.569281	-31477.833026	0.000000	0.000000	0.000000	0.000000	-31375.941009
456000 	328.433330	0.000000	33.971192	-115.422784	0.000000	0.000000	0.000000	-12.291324	-55.229116	0.000000	-77.569281	-31477.833026	0.000000	0.000000	0.000000	0.000000	-31375.941009
460000 	311.579836	0.000000	52.204539	-121.538493	0.000000	0.000000	0.000000	-14.559068	-56.075129	0.000000	-63.191927	-31107.401143	0.000000	0.000000	0.000000	0.000000	-30998.981385
460000 	311.579836	0.000000	52.204539	-121.538493	0.000000	0.000000	0.000000	-14.559068	-56.075129	0.000000	-63.191927	-31107.401143	0.000000	0.000000	0.000000	0.000000	-30998.981385
464000 	327.849436	0.000000	50.792416	-121.132458	0.000000	0.000000	0.000000	-24.380200	-54.447567	0.000000	-75.016388	-31920.416193	0.000000	0.000000	0.000000	0.000000	-31816.750952
464000 	327.849436	0.000000	50.792416	-121.132458	0.000000	0.000000	0.000000	-24.380200	-54.447567	0.000000	-75.016388	-31920.416193	0.000000	0.000000	0.000000	0.000000	-31816.750952
468000 	282.245581	0.000000	57.822602	-108.086182	0.000000	0.000000	0.000000	-24.317658	-55.297447	0.000000	-71.109786	-31550.574171	0.000000	0.000000	0.000000	0.000000	-31469.317062
468000 	282.245581	0.000000	57.822602	-108.086182	0.000000	0.000000	0.000000	-24.317658	-55.297447	0.000000	-71.109786	-31550.574171	0.000000	0.000000	0.000000	0.000000	-31469.317062
472000 	257.286592	0.000000	51.223242	-119.524025	0.000000	0.000000	0.000000	-23.349822	-55.488795	0.000000	-73.520932	-31654.984330	0.000000	0.000000	0.000000	0.000000	-31618.358071
472000 	257.286592	0.000000	51.223242	-119.524025	0.000000	0.000000	0.000000	-23.349822	-55.488795	0.000000	-73.520932	-31654.984330	0.000000	0.000000	0.000000	0.000000	-31618.358071
476000 	215.544249	0.000000	43.319241	-115.450250	0.000000	0.000000	0.000000	-24.054734	-54.632326	0.000000	-69.815003	-31157.294690	0.000000	0.000000	0.000000	0.000000	-31162.383513
476000 	215.544249	0.000000	43.319241	-115.450250	0.000000	0.000000	0.000000	-24.054734	-54.632326	0.000000	-69.815003	-31157.294690	0.000000	0.000000	0.000000	0.000000	-31162.383513
480000 	344.994844	0.000000	44.234866	-114.725633	0.000000	0.000000	0.000000	-18.435018	-54.283850	0.000000	-69.391388	-32155.256520	0.000000	0.000000	0.000000	0.000000	-32022.862699
480000 	344.994844	0.000000	44.234866	-114.725633	0.000000	0.000000	0.000000	-18.435018	-54.283850	0.000000	-69.391388	-32155.256520	0.000000	0.000000	0.000000	0.000000	-32022.862699
484000 	277.239251	0.000000	50.972693	-107.115917	0.000000	0.000000	0.000000	-22.855002	-54.475750	0.000000	-80.350316	-31772.573771	0.000000	0.000000	0.000000	0.000000	-31709.158813
484000 	277.239251	0.000000	50.972693	-107.115917	0.000000	0.000000	0.000000	-22.855002	-54.475750	0.000000	-80.350316	-31772.573771	0.000000	0.000000	0.000000	0.000000	-31709.158813
488000 	326.611866	0.000000	65.513841	-101.531175	0.000000	0.000000	0.000000	-24.999299	-53.808513	0.000000	-76.091939	-30806.581743	0.000000	0.000000	0.000000	0.000000	-30670.886961
488000 	326.611866	0.000000	65.513841	-101.531175	0.000000	0.000000	0.000000	-24.999299	-53.808513	0.000000	-76.091939	-30806.581743	0.000000	0.000000	0.000000	0.000000	-30670.886961
